Block,Address,Latitude,Longitude
001XX E 105TH ST,"00100 E 105TH ST, Chicago, IL",41.7035752209458,-87.6205671457966
010XX W WILSON AVE,"01000 W WILSON AVE, Chicago, IL",41.965501855711224,-87.65484335571121
035XX W GRENSHAW ST,"03500 W GRENSHAW ST, Chicago, IL",41.86733873802837,-87.71309123802834
071XX S FRANCISCO AVE,"07100 S FRANCISCO AVE, Chicago, IL",41.76445058248536,-87.69550729324139
009XX S SACRAMENTO BLVD,"00900 S SACRAMENTO BLVD, Chicago, IL",41.86983482653355,-87.70092982988044
041XX N FRANCISCO AVE,"04100 N FRANCISCO AVE, Chicago, IL",41.95591099417163,-87.70077741038125
084XX S ESSEX AVE,"08400 S ESSEX AVE, Chicago, IL",41.742548413266775,-87.56368835209744
100XX S CALUMET AVE,"10000 S CALUMET AVE, Chicago, IL",41.712613826533556,-87.61516024274319
023XX S CALIFORNIA AVE,"02300 S CALIFORNIA AVE, Chicago, IL",41.849953994171614,-87.6954403265622
084XX S ROCKWELL ST,"08400 S ROCKWELL ST, Chicago, IL",41.74009632891335,-87.68820803418387
006XX N RUSH ST,"00600 N RUSH ST, Chicago, IL",41.89256372031768,-87.62543949493157
125XX S WENTWORTH AVE,"12500 S WENTWORTH AVE, Chicago, IL",41.666902994171636,-87.62714930102699
043XX S PULASKI RD,"04300 S PULASKI RD, Chicago, IL",41.81513963961799,-87.72392136038201
036XX W 62ND ST,"03600 W 62ND ST, Chicago, IL",41.78065648600597,-87.71329366763806
007XX W 123RD ST,"00700 W 123RD ST, Chicago, IL",41.670643503979115,-87.63933150397911
038XX S RHODES AVE,"03800 S RHODES AVE, Chicago, IL",41.825641620639146,-87.61443533096222
012XX N NORTH BRANCH ST,"01200 N NORTH BRANCH ST, Chicago, IL",41.903516290140004,-87.65553856309207
065XX S LANGLEY AVE,"06500 S LANGLEY AVE, Chicago, IL",41.77666350979364,-87.60835571874202
030XX W LYNDALE ST,"03000 W LYNDALE ST, Chicago, IL",41.92241046768412,-87.70239386081136
035XX W 43RD ST,"03500 W 43RD ST, Chicago, IL",41.815462676073444,-87.71150267607345
011XX E 44TH ST,"01100 E 44TH ST, Chicago, IL",41.81470667517177,-87.59927682482821
071XX W NORTH AVE,"07100 W NORTH AVE, Chicago, IL",41.908966478792614,-87.80246183819031
050XX W WINNEMAC AVE,"05000 W WINNEMAC AVE, Chicago, IL",41.97253347879262,-87.75296999999999
022XX W ESTES AVE,"02200 W ESTES AVE, Chicago, IL",42.01111249711447,-87.68622352706443
024XX N KEDZIE BLVD,"02400 N KEDZIE BLVD, Chicago, IL",41.92492513627445,-87.70759689984966
048XX S KEELER AVE,"04800 S KEELER AVE, Chicago, IL",41.80594887992678,-87.72847807013812
030XX W 41ST ST,"03000 W 41ST ST, Chicago, IL",41.8190754532574,-87.69960386081135
033XX W WABANSIA AVE,"03300 W WABANSIA AVE, Chicago, IL",41.91193146047076,-87.71028219317328
117XX S WATKINS AVE,"11700 S WATKINS AVE, Chicago, IL",41.681192294865795,-87.6684308113235
072XX S HALSTED ST,"07200 S HALSTED ST, Chicago, IL",41.763247658895494,-87.64438826106503
017XX E 57TH DR,"01700 E 57TH DR, Chicago, IL",41.792751317407735,-87.58395408225431
006XX S WELLS ST,"00600 S WELLS ST, Chicago, IL",41.87392238773157,-87.63363736710107
021XX W 54TH PL,"02100 W 54TH PL, Chicago, IL",41.79490435698194,-87.67685482958234
085XX S KENTON AVE,"08500 S KENTON AVE, Chicago, IL",41.73810174271452,-87.73613726827841
024XX W BALMORAL AVE,"02400 W BALMORAL AVE, Chicago, IL",41.97954450043268,-87.68969083236193
030XX W 64TH ST,"03000 W 64TH ST, Chicago, IL",41.77729052462902,-87.69830252663954
014XX N CLAREMONT AVE,"01400 N CLAREMONT AVE, Chicago, IL",41.906807161809695,-87.68592890316789
010XX N CENTRAL PARK AVE,"01000 N CENTRAL PARK AVE, Chicago, IL",41.89923796280803,-87.71645779381363
076XX W EVERELL AVE,"07600 W EVERELL AVE, Chicago, IL",41.992495500432696,-87.8169330313636
026XX W FRANCIS PL,"02600 W FRANCIS PL, Chicago, IL",41.92033083094157,-87.69323566815879
024XX W 45TH ST,"02400 W 45TH ST, Chicago, IL",41.81213367545963,-87.68460964472865
092XX S SOUTH CHICAGO AVE,"09200 S SOUTH CHICAGO AVE, Chicago, IL",41.728155717439094,-87.55318975287074
018XX W FLETCHER ST,"01800 W FLETCHER ST, Chicago, IL",41.93878778296702,-87.67435277139192
038XX W 55TH ST,"03800 W 55TH ST, Chicago, IL",41.7932804787926,-87.71846352844942
026XX N OAK PARK AVE,"02600 N OAK PARK AVE, Chicago, IL",41.927363245628726,-87.79538893591646
014XX N MAYFIELD AVE,"01400 N MAYFIELD AVE, Chicago, IL",41.905780994171636,-87.7730569287031
023XX S SEELEY AVE,"02300 S SEELEY AVE, Chicago, IL",41.85026505934345,-87.67730425467512
048XX W WALTON ST,"04800 W WALTON ST, Chicago, IL",41.89783005443897,-87.74593298269131
045XX S HONORE ST,"04500 S HONORE ST, Chicago, IL",41.812055077990664,-87.67114835209743
051XX S ALBANY AVE,"05100 S ALBANY AVE, Chicago, IL",41.80078345157645,-87.70137515869197
036XX W CORTLAND ST,"03600 W CORTLAND ST, Chicago, IL",41.915483453257394,-87.71689391909516
005XX W ENGLEWOOD AVE,"00500 W ENGLEWOOD AVE, Chicago, IL",41.78081751154119,-87.63770219608747
027XX W WARREN BLVD,"02700 W WARREN BLVD, Chicago, IL",41.882089755675146,-87.69402025567514
028XX N CLARK ST,"02800 N CLARK ST, Chicago, IL",41.93276583798794,-87.64498175218736
015XX W 80TH ST,"01500 W 80TH ST, Chicago, IL",41.74863526885995,-87.66104180436282
0000X E 103RD ST,"00000 E 103RD ST, Chicago, IL",41.708198746382486,-87.55405644290072
004XX E 51ST ST,"00400 E 51ST ST, Chicago, IL",41.80216966022405,-87.61655683977595
019XX S MAY ST,"01900 S MAY ST, Chicago, IL",41.85648849708582,-87.65483991759461
008XX E 49TH ST,"00800 E 49TH ST, Chicago, IL",41.8059514929174,-87.60642924484057
050XX S WOODLAWN AVE,"05000 S WOODLAWN AVE, Chicago, IL",41.803999690259104,-87.59676739595452
062XX S UNION AVE,"06200 S UNION AVE, Chicago, IL",41.78156963928244,-87.64272786071757
121XX S BISHOP ST,"12100 S BISHOP ST, Chicago, IL",41.67380663336027,-87.6576392682784
004XX E 46TH ST,"00400 E 46TH ST, Chicago, IL",41.81128775222621,-87.61627443797737
104XX S HOMAN AVE,"10400 S HOMAN AVE, Chicago, IL",41.70412699417162,-87.70619681934886
044XX S WHIPPLE ST,"04400 S WHIPPLE ST, Chicago, IL",41.8134687485429,-87.70051085209744
062XX N HOYNE AVE,"06200 N HOYNE AVE, Chicago, IL",41.99494518872988,-87.68247742206667
053XX W NORTH AVE,"05300 W NORTH AVE, Chicago, IL",41.90949650432784,-87.75829252553523
079XX S DORCHESTER AVE,"07900 S DORCHESTER AVE, Chicago, IL",41.75126924562872,-87.59065880102699
073XX S CRANDON AVE,"07300 S CRANDON AVE, Chicago, IL",41.76252535551468,-87.56888707655935
068XX S MICHIGAN AVE,"06800 S MICHIGAN AVE, Chicago, IL",41.77086157507645,-87.62187776827841
088XX S MICHIGAN AVE,"08800 S MICHIGAN AVE, Chicago, IL",41.73449852038746,-87.6210052303967
030XX S INDIANA AVE,"03000 S INDIANA AVE, Chicago, IL",41.840160649021996,-87.6219883970111
036XX S NORMAL AVE,"03600 S NORMAL AVE, Chicago, IL",41.82894006606149,-87.63880717568082
124XX S NORMAL AVE,"12400 S NORMAL AVE, Chicago, IL",41.668622549541226,-87.63440674274318
038XX S WOLCOTT AVE,"03800 S WOLCOTT AVE, Chicago, IL",41.82482713627445,-87.67271885209743
087XX S CLYDE AVE,"08700 S CLYDE AVE, Chicago, IL",41.737027119113165,-87.57332731852392
049XX W ARMITAGE AVE,"04900 W ARMITAGE AVE, Chicago, IL",41.91695579743836,-87.74988329743836
012XX N CLYBOURN AVE,"01200 N CLYBOURN AVE, Chicago, IL",41.903670063911775,-87.63949851894424
040XX S PRAIRIE AVE,"04000 S PRAIRIE AVE, Chicago, IL",41.82197063968758,-87.61998036031243
059XX W CORCORAN PL,"05900 W CORCORAN PL, Chicago, IL",41.887201274768174,-87.77206424333667
020XX E 75TH ST,"02000 E 75TH ST, Chicago, IL",41.758897493219315,-87.57574102553522
074XX S STONY ISLAND AVE,"07400 S STONY ISLAND AVE, Chicago, IL",41.76038649708582,-87.58618984488407
047XX N WINTHROP AVE,"04700 N WINTHROP AVE, Chicago, IL",41.96741621065843,-87.65762880630712
017XX W DEVON AVE,"01700 W DEVON AVE, Chicago, IL",41.9981252402252,-87.67237248800471
087XX S WALLACE ST,"08700 S WALLACE ST, Chicago, IL",41.73547424562872,-87.63874731545371
036XX S WABASH AVE,"03600 S WABASH AVE, Chicago, IL",41.82936990452421,-87.6249777932367
039XX N OCONTO AVE,"03900 N OCONTO AVE, Chicago, IL",41.95082654954123,-87.80842993591646
076XX S CARPENTER ST,"07600 S CARPENTER ST, Chicago, IL",41.755877413266774,-87.65024929381363
038XX W ARTHINGTON ST,"03800 W ARTHINGTON ST, Chicago, IL",41.86993893997629,-87.72031002757161
030XX E 97TH ST,"03000 E 97TH ST, Chicago, IL",41.71918056151674,-87.55090643848328
058XX S ABERDEEN ST,"05800 S ABERDEEN ST, Chicago, IL",41.78857441326679,-87.65232734098893
048XX S RACINE AVE,"04800 S RACINE AVE, Chicago, IL",41.80677299999999,-87.65522832656221
059XX S JUSTINE ST,"05900 S JUSTINE ST, Chicago, IL",41.78670752091036,-87.66321522989388
015XX S WASHTENAW AVE,"01500 S WASHTENAW AVE, Chicago, IL",41.86102887224028,-87.69332518416066
096XX S PRAIRIE AVE,"09600 S PRAIRIE AVE, Chicago, IL",41.71986824562873,-87.61775682656221
071XX S YALE AVE,"07100 S YALE AVE, Chicago, IL",41.765237245628725,-87.63103085209744
065XX S PEORIA ST,"06500 S PEORIA ST, Chicago, IL",41.77593866472387,-87.64714887763266
046XX N MANOR AVE,"04600 N MANOR AVE, Chicago, IL",41.964781852753774,-87.69975343768395
010XX W WILLOW ST,"01000 W WILLOW ST, Chicago, IL",41.91370183267927,-87.65352086606732
062XX W FULLERTON AVE,"06200 W FULLERTON AVE, Chicago, IL",41.92382280567253,-87.78058874999999
024XX N DRAKE AVE,"02400 N DRAKE AVE, Chicago, IL",41.92468436565541,-87.7158313433977
041XX W DIVISION ST,"04100 W DIVISION ST, Chicago, IL",41.902669486005976,-87.72892144463039
044XX W WALTON ST,"04400 W WALTON ST, Chicago, IL",41.89801864367858,-87.73609187670229
006XX W IRVING PARK DR,"00600 W IRVING PARK DR, Chicago, IL",41.95934461495053,-87.93447322370639
028XX W WALNUT ST,"02800 W WALNUT ST, Chicago, IL",41.88557275984382,-87.69647725984383
001XX E 42ND ST,"00100 E 42ND ST, Chicago, IL",41.8184242161864,-87.62299686376026
057XX W DICKENS AVE,"05700 W DICKENS AVE, Chicago, IL",41.918105473525486,-87.76826350423426
048XX W CORTLAND ST,"04800 W CORTLAND ST, Chicago, IL",41.91514735011949,-87.74610723315024
051XX W FLETCHER ST,"05100 W FLETCHER ST, Chicago, IL",41.93786046047075,-87.75438244463038
029XX W WALTON ST,"02900 W WALTON ST, Chicago, IL",41.898126622599584,-87.69930439696347
045XX S DAMEN AVE,"04500 S DAMEN AVE, Chicago, IL",41.81026924675087,-87.67504655860166
076XX S CAMPBELL AVE,"07600 S CAMPBELL AVE, Chicago, IL",41.75521116180968,-87.68547732656221
044XX S VINCENNES AVE,"04400 S VINCENNES AVE, Chicago, IL",41.81470987898899,-87.61402877217354
004XX S KEELER AVE,"00400 S KEELER AVE, Chicago, IL",41.87513950569027,-87.73043412648764
003XX N KOSTNER AVE,"00300 N KOSTNER AVE, Chicago, IL",41.88570168212026,-87.73568923563299
005XX S PULASKI RD,"00500 S PULASKI RD, Chicago, IL",41.874285746603796,-87.72551693059646
048XX S THROOP ST,"04800 S THROOP ST, Chicago, IL",41.80675513627446,-87.65764835209744
005XX E WACKER DR,"00500 E WACKER DR, Chicago, IL",41.887856270356146,-87.61643925163767
026XX S KILDARE AVE,"02600 S KILDARE AVE, Chicago, IL",41.84409142689287,-87.731885132561
053XX S UNION AVE,"05300 S UNION AVE, Chicago, IL",41.79783605245544,-87.64283885209744
014XX N LONG AVE,"01400 N LONG AVE, Chicago, IL",41.905970717179315,-87.76084040316789
009XX N CENTRAL AVE,"00900 N CENTRAL AVE, Chicago, IL",41.89672049313937,-87.76551219268198
036XX W SHAKESPEARE AVE,"03600 W SHAKESPEARE AVE, Chicago, IL",41.92005748600596,-87.7170735
067XX S ELIZABETH ST,"06700 S ELIZABETH ST, Chicago, IL",41.772243537563774,-87.65554621511936
027XX W 41ST ST,"02700 W 41ST ST, Chicago, IL",41.81937661393706,-87.69331922164261
058XX S KOLMAR AVE,"05800 S KOLMAR AVE, Chicago, IL",41.78745740743841,-87.73649726827841
056XX S BISHOP FORD EXPY IB,"05600 S BISHOP FORD EXPY IB, Chicago, IL",41.79212113627446,-87.66093980102698
054XX W MELROSE ST,"05400 W MELROSE ST, Chicago, IL",41.939608824612314,-87.76173182461231
092XX S BURNSIDE AVE,"09200 S BURNSIDE AVE, Chicago, IL",41.72681153501646,-87.61425611897494
026XX W NORTH SHORE AVE,"02600 W NORTH SHORE AVE, Chicago, IL",42.0031204565756,-87.69524344463038
059XX S CARPENTER ST,"05900 S CARPENTER ST, Chicago, IL",41.786887542299304,-87.65110575174974
015XX W JONQUIL TER,"01500 W JONQUIL TER, Chicago, IL",42.02121169377748,-87.66905076075264
020XX N PARKSIDE AVE,"02000 N PARKSIDE AVE, Chicago, IL",41.916978,-87.76697796866505
042XX W WILCOX ST,"04200 W WILCOX ST, Chicago, IL",41.8788275115412,-87.73065016763806
043XX S MARSHFIELD AVE,"04300 S MARSHFIELD AVE, Chicago, IL",41.815795498964164,-87.66642820687757
013XX W WEBSTER AVE,"01300 W WEBSTER AVE, Chicago, IL",41.921733632892966,-87.66085194229427
016XX S KILDARE AVE,"01600 S KILDARE AVE, Chicago, IL",41.858706967262876,-87.73233465943785
092XX S HARPER AVE,"09200 S HARPER AVE, Chicago, IL",41.72765282653356,-87.58675730102699
023XX E 107TH ST,"02300 E 107TH ST, Chicago, IL",41.70100053994887,-87.56434346005115
047XX W WABANSIA AVE,"04700 W WABANSIA AVE, Chicago, IL",41.911563534799306,-87.74360251135009
061XX N BROADWAY,"06100 N BROADWAY, Chicago, IL",41.99280515684362,-87.66041854649653
085XX S WALLACE ST,"08500 S WALLACE ST, Chicago, IL",41.73943594310118,-87.63888030434521
079XX S DOBSON AVE,"07900 S DOBSON AVE, Chicago, IL",41.75111713627447,-87.59914932656221
031XX N KNOX AVE,"03100 N KNOX AVE, Chicago, IL",41.9371225594593,-87.74324965268349
028XX N KILBOURN AVE,"02800 N KILBOURN AVE, Chicago, IL",41.93167879100637,-87.73929676589162
017XX W 82ND ST,"01700 W 82ND ST, Chicago, IL",41.74492000795037,-87.6658326683771
029XX N MELVINA AVE,"02900 N MELVINA AVE, Chicago, IL",41.933024549541244,-87.7809378593108
064XX N GREENVIEW AVE,"06400 N GREENVIEW AVE, Chicago, IL",41.99816812976245,-87.66802004014345
0000X W HURON ST,"00000 W HURON ST, Chicago, IL",41.89475852705254,-87.63554791089912
033XX W ARGYLE ST,"03300 W ARGYLE ST, Chicago, IL",41.972123587924,-87.71111352438045
010XX W 104TH ST,"01000 W 104TH ST, Chicago, IL",41.705064511541195,-87.64781416763806
072XX S RIDGEWAY AVE,"07200 S RIDGEWAY AVE, Chicago, IL",41.76220382653355,-87.7162382682784
133XX S RIVERDALE AVE,"13300 S RIVERDALE AVE, Chicago, IL",41.653099656385336,-87.60899193271382
045XX W ALTGELD ST,"04500 W ALTGELD ST, Chicago, IL",41.92634149711448,-87.73921277699232
014XX W 71ST ST,"01400 W 71ST ST, Chicago, IL",41.76506989990792,-87.65902976619593
101XX S EBERHART AVE,"10100 S EBERHART AVE, Chicago, IL",41.710851387731566,-87.61144031934886
111XX S RACINE AVE,"11100 S RACINE AVE, Chicago, IL",41.69217093246625,-87.65214462670654
082XX S ARTESIAN AVE,"08200 S ARTESIAN AVE, Chicago, IL",41.74420994600785,-87.68405516347737
042XX S ARCHER AVE,"04200 S ARCHER AVE, Chicago, IL",41.816981167926514,-87.69956829990181
024XX W LITHUANIAN PLAZA CT,"02400 W LITHUANIAN PLAZA CT, Chicago, IL",41.76840162001011,-87.6834181200101
014XX W GREENLEAF AVE,"01400 W GREENLEAF AVE, Chicago, IL",42.01037646768411,-87.66649302844941
079XX S PARNELL AVE,"07900 S PARNELL AVE, Chicago, IL",41.75048624562871,-87.63795981545371
074XX S MARYLAND AVE,"07400 S MARYLAND AVE, Chicago, IL",41.760269245628706,-87.60422982656222
079XX S KENWOOD AVE,"07900 S KENWOOD AVE, Chicago, IL",41.75134650954011,-87.5918722189857
026XX N FAIRFIELD AVE,"02600 N FAIRFIELD AVE, Chicago, IL",41.92877855163945,-87.6963921356162
026XX W 15TH PL,"02600 W 15TH PL, Chicago, IL",41.86022548600596,-87.69113044463039
117XX S EGGLESTON AVE,"11700 S EGGLESTON AVE, Chicago, IL",41.68148749748985,-87.63363567505486
029XX N SACRAMENTO AVE,"02900 N SACRAMENTO AVE, Chicago, IL",41.93394515741083,-87.70264204708789
027XX N CLARK ST,"02700 N CLARK ST, Chicago, IL",41.93180352331024,-87.64462645899648
006XX E 42ND ST,"00600 E 42ND ST, Chicago, IL",41.818519486005954,-87.61163450291419
008XX N MONTICELLO AVE,"00800 N MONTICELLO AVE, Chicago, IL",41.895531942974046,-87.71759222062397
116XX S PARNELL AVE,"11600 S PARNELL AVE, Chicago, IL",41.68326957449147,-87.63609725529741
092XX S INDIANA AVE,"09200 S INDIANA AVE, Chicago, IL",41.72715807799065,-87.61916028660026
025XX N LARAMIE AVE,"02500 N LARAMIE AVE, Chicago, IL",41.92599706353453,-87.75626060485698
059XX S MICHIGAN AVE,"05900 S MICHIGAN AVE, Chicago, IL",41.78734652091677,-87.62233722988772
017XX W CULLERTON ST,"01700 W CULLERTON ST, Chicago, IL",41.85503346047074,-87.66870188926076
053XX W WASHINGTON BLVD,"05300 W WASHINGTON BLVD, Chicago, IL",41.882365486005966,-87.75780252844942
036XX S MARSHFIELD AVE,"03600 S MARSHFIELD AVE, Chicago, IL",41.828534413266794,-87.66670685209743
071XX W 63RD PL,"07100 W 63RD PL, Chicago, IL",41.7765234532574,-87.79857331418431
069XX W 52ND ST,"06900 W 52ND ST, Chicago, IL",41.79775008553271,-87.7942177169161
049XX N WESTERN AVE,"04900 N WESTERN AVE, Chicago, IL",41.970563999999996,-87.68900800199056
100XX S YALE AVE,"10000 S YALE AVE, Chicago, IL",41.712397994171624,-87.62968730102699
098XX S INDIANA AVE,"09800 S INDIANA AVE, Chicago, IL",41.71620596863639,-87.61892777938691
023XX W 54TH ST,"02300 W 54TH ST, Chicago, IL",41.795293652029905,-87.6841786520299
085XX W RASCHER AVE,"08500 W RASCHER AVE, Chicago, IL",41.97838746047075,-87.83925358673322
069XX S COTTAGE GROVE AVE,"06900 S COTTAGE GROVE AVE, Chicago, IL",41.76942728275262,-87.60573648621263
015XX W HOLLYWOOD AVE,"01500 W HOLLYWOOD AVE, Chicago, IL",41.98548149321932,-87.66754127699232
050XX S ADA ST,"05000 S ADA ST, Chicago, IL",41.80306391035259,-87.65875781934886
110XX S PARNELL AVE,"11000 S PARNELL AVE, Chicago, IL",41.69409199417163,-87.63642724274318
017XX W HARRISON ST,"01700 W HARRISON ST, Chicago, IL",41.87425603541719,-87.66915216082374
066XX S CALIFORNIA AVE,"06600 S CALIFORNIA AVE, Chicago, IL",41.77349899417163,-87.69329930102698
015XX W AUGUSTA BLVD,"01500 W AUGUSTA BLVD, Chicago, IL",41.89977644214888,-87.66506138926077
076XX S COLES AVE,"07600 S COLES AVE, Chicago, IL",41.75797207655822,-87.55674330981826
091XX S ABERDEEN ST,"09100 S ABERDEEN ST, Chicago, IL",41.72858480114587,-87.65074499001025
061XX W GRAND AVE,"06100 W GRAND AVE, Chicago, IL",41.921174292832696,-87.77873560185243
059XX S WESTERN AVE,"05900 S WESTERN AVE, Chicago, IL",41.78628832944776,-87.68385730492214
052XX W LAKE ST,"05200 W LAKE ST, Chicago, IL",41.88726934255663,-87.75540413001254
030XX S ST LOUIS AVE,"03000 S ST LOUIS AVE, Chicago, IL",41.83878407216227,-87.71224977549176
015XX W 51ST ST,"01500 W 51ST ST, Chicago, IL",41.80136548600598,-87.66255166763806
022XX W HUBBARD ST,"02200 W HUBBARD ST, Chicago, IL",41.88966749321933,-87.68193261226844
049XX S KEDZIE AVE,"04900 S KEDZIE AVE, Chicago, IL",41.80413976651778,-87.70391245262165
022XX N WAYNE AVE,"02200 N WAYNE AVE, Chicago, IL",41.921693637169255,-87.6620319513287
007XX S KEDZIE AVE,"00700 S KEDZIE AVE, Chicago, IL",41.872642459893825,-87.70594822052617
029XX W BELLE PLAINE AVE,"02900 W BELLE PLAINE AVE, Chicago, IL",41.955844844107844,-87.70082434410784
032XX W PERSHING RD,"03200 W PERSHING RD, Chicago, IL",41.82266191490402,-87.70451044083175
026XX S WHIPPLE ST,"02600 S WHIPPLE ST, Chicago, IL",41.844514726317634,-87.7014249382908
045XX N DRAKE AVE,"04500 N DRAKE AVE, Chicago, IL",41.962952511973626,-87.7169111988982
089XX S MORGAN ST,"08900 S MORGAN ST, Chicago, IL",41.732373277820564,-87.64843594440507
063XX W HENDERSON ST,"06300 W HENDERSON ST, Chicago, IL",41.94112648600597,-87.78380336081135
029XX N MILDRED AVE,"02900 N MILDRED AVE, Chicago, IL",41.93474346572219,-87.65153784877921
112XX S EGGLESTON AVE,"11200 S EGGLESTON AVE, Chicago, IL",41.69047349125742,-87.6338972682784
073XX S STONY ISLAND AVE,"07300 S STONY ISLAND AVE, Chicago, IL",41.76205213627446,-87.58624685209743
066XX S FRANCISCO AVE,"06600 S FRANCISCO AVE, Chicago, IL",41.77343738773155,-87.69570837763267
025XX W WILSON AVE,"02500 W WILSON AVE, Chicago, IL",41.96484148600598,-87.69155361226845
076XX S NORMAL AVE,"07600 S NORMAL AVE, Chicago, IL",41.75615279900443,-87.6369175140102
024XX N RACINE AVE,"02400 N RACINE AVE, Chicago, IL",41.92557232944776,-87.6585004503432
052XX W WABANSIA AVE,"05200 W WABANSIA AVE, Chicago, IL",41.91140222868503,-87.75579234558884
010XX S CANAL ST,"01000 S CANAL ST, Chicago, IL",41.869687621081205,-87.63934733053568
048XX W FULTON ST,"04800 W FULTON ST, Chicago, IL",41.88577746047074,-87.74577352553523
036XX W 115TH PL,"03600 W 115TH PL, Chicago, IL",41.683222486005974,-87.71039036081135
046XX S HONORE ST,"04600 S HONORE ST, Chicago, IL",41.810287867394585,-87.6711265824026
062XX S NATCHEZ AVE,"06200 S NATCHEZ AVE, Chicago, IL",41.779312742714524,-87.78378679381363
072XX S MICHIGAN AVE,"07200 S MICHIGAN AVE, Chicago, IL",41.763519723007676,-87.62168034877922
019XX S HOMAN AVE,"01900 S HOMAN AVE, Chicago, IL",41.8552371618097,-87.71024833377558
013XX E 67TH ST,"01300 E 67TH ST, Chicago, IL",41.77331629271343,-87.59441755150766
034XX S ARCHER AVE,"03400 S ARCHER AVE, Chicago, IL",41.83231204414556,-87.67455637220831
084XX S DR MARTIN LUTHER KING JR DR,"08400 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.74180107799066,-87.61472079770877
010XX E 47TH ST,"01000 E 47TH ST, Chicago, IL",41.8096396691293,-87.6016258308707
